Thời Gian,ID Xe,Loại Phương Tiện,Tốc Độ (km/h),Biển Số,Trạng Thái
2026-06-15 20:53:32,120,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:33,123,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:34,125,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:36,128,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:37,65,Ô tô,35,Không rõ,Bình Thường
2026-06-15 20:53:38,133,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:39,138,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:39,129,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:39,131,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:43,145,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:43,141,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:43,38,Ô tô,42,Không rõ,Bình Thường
2026-06-15 20:53:45,74,Ô tô,36,Không rõ,Bình Thường
2026-06-15 20:53:45,78,Ô tô,33,Không rõ,Bình Thường
2026-06-15 20:53:45,148,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:46,152,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:46,151,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:47,130,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:47,147,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:47,134,Ô tô,71,Không rõ,Quá Tốc Độ
2026-06-15 20:53:47,150,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:47,155,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:48,156,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:48,107,Ô tô,43,Không rõ,Bình Thường
2026-06-15 20:53:48,157,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:48,154,Xe tải,0,Không rõ,Bình Thường
2026-06-15 20:53:49,84,Ô tô,37,Không rõ,Bình Thường
2026-06-15 20:53:49,160,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:49,161,Xe tải,0,Không rõ,Bình Thường
2026-06-15 20:53:50,162,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:51,163,Xe tải,0,Không rõ,Bình Thường
2026-06-15 20:53:52,47,Xe tải,33,Không rõ,Bình Thường
2026-06-15 20:53:52,64,Ô tô,43,Không rõ,Bình Thường
2026-06-15 20:53:52,75,Ô tô,36,Không rõ,Bình Thường
2026-06-15 20:53:52,90,Ô tô,33,Không rõ,Bình Thường
2026-06-15 20:53:52,101,Ô tô,41,Không rõ,Bình Thường
2026-06-15 20:53:52,113,Ô tô,33,Không rõ,Bình Thường
2026-06-15 20:53:52,116,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:52,117,Ô tô,45,Không rõ,Bình Thường
2026-06-15 20:53:52,119,Ô tô,39,Không rõ,Bình Thường
2026-06-15 20:53:52,121,Ô tô,22,Không rõ,Bình Thường
2026-06-15 20:53:52,126,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:52,127,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:52,132,Xe buýt,4,Không rõ,Bình Thường
2026-06-15 20:53:52,135,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:52,153,Ô tô,32,Không rõ,Bình Thường
2026-06-15 20:53:52,158,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:52,159,Ô tô,29,Không rõ,Bình Thường
2026-06-15 20:53:52,164,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:52,165,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:22:50,5,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:22:51,15,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:22:52,16,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:22:53,19,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:22:55,11,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:22:55,24,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:22:56,20,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:22:56,26,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:22:57,27,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:22:57,9,Xe tải,0,Không rõ,Bình Thường
2026-06-16 13:22:57,30,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:22:58,31,Xe tải,0,Không rõ,Bình Thường
2026-06-16 13:22:58,7,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:22:59,32,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:23:00,34,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:00,10,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:05,6,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:06,3,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:09,8,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:11,44,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:12,1,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:12,42,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:23:14,51,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:16,52,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:16,53,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:23:18,55,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:18,54,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:19,58,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:20,61,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:20,57,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:22,63,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:23,18,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:24,49,Ô tô,51,Không rõ,Ngược Chiều
2026-06-16 13:23:25,29,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:25,69,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:26,68,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:26,70,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:28,73,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:29,43,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:29,82,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:30,66,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:31,83,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:31,4,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:31,85,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:33,25,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:35,28,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:36,74,Ô tô,37,Không rõ,Ngược Chiều
2026-06-16 13:23:37,89,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:37,86,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:39,94,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:41,97,Xe tải,0,Không rõ,Bình Thường
2026-06-16 13:23:41,98,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:41,41,Ô tô,42,Không rõ,Bình Thường
2026-06-16 13:23:41,96,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:42,100,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:43,103,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:44,104,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:44,102,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:45,106,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:23:46,108,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:47,56,Ô tô,34,Không rõ,Bình Thường
2026-06-16 13:23:48,112,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:49,110,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:51,114,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:23:52,115,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:52,2,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:53,118,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:54,120,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:55,123,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:55,107,Ô tô,45,Không rõ,Ngược Chiều
2026-06-16 13:23:56,125,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:23:58,128,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:23:59,65,Ô tô,36,Không rõ,Bình Thường
2026-06-16 13:24:00,133,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:01,138,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:24:02,129,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:24:02,131,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:24:03,117,Ô tô,46,Không rõ,Ngược Chiều
2026-06-16 13:24:06,145,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:07,141,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:07,38,Ô tô,43,Không rõ,Bình Thường
2026-06-16 13:24:09,78,Ô tô,33,Không rõ,Bình Thường
2026-06-16 13:24:09,148,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:10,152,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:24:10,151,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:11,130,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:11,147,Xe máy,0,Không rõ,Bình Thường
2026-06-16 13:24:11,150,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 13:24:12,155,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:12,156,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:13,134,Ô tô,73,Không rõ,Ngược Chiều
2026-06-16 13:24:13,157,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:14,154,Xe tải,0,Không rõ,Bình Thường
2026-06-16 13:24:14,84,Ô tô,37,Không rõ,Bình Thường
2026-06-16 13:24:15,160,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:15,161,Xe tải,0,Không rõ,Bình Thường
2026-06-16 13:24:16,162,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:17,163,Xe tải,0,Không rõ,Bình Thường
2026-06-16 13:24:18,47,Xe tải,33,Không rõ,Bình Thường
2026-06-16 13:24:19,64,Ô tô,44,Không rõ,Bình Thường
2026-06-16 13:24:19,75,Ô tô,37,Không rõ,Bình Thường
2026-06-16 13:24:19,90,Ô tô,33,Không rõ,Bình Thường
2026-06-16 13:24:19,101,Ô tô,42,Không rõ,Bình Thường
2026-06-16 13:24:19,113,Ô tô,33,Không rõ,Bình Thường
2026-06-16 13:24:20,116,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:20,119,Ô tô,40,Không rõ,Bình Thường
2026-06-16 13:24:20,121,Ô tô,22,Không rõ,Bình Thường
2026-06-16 13:24:20,126,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:20,127,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:21,132,Xe buýt,4,Không rõ,Bình Thường
2026-06-16 13:24:21,135,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:21,153,Ô tô,33,Không rõ,Bình Thường
2026-06-16 13:24:21,158,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:21,159,Ô tô,30,Không rõ,Bình Thường
2026-06-16 13:24:21,164,Ô tô,0,Không rõ,Bình Thường
2026-06-16 13:24:22,165,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:08:18,5,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:08:29,7,Xe máy,0,Không rõ,Bình Thường
2026-06-16 15:08:42,9,Xe máy,0,Không rõ,Bình Thường
2026-06-16 15:08:48,17,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:08:50,19,Xe buýt,0,Không rõ,Bình Thường
2026-06-16 15:08:59,22,Xe máy,0,Không rõ,Bình Thường
2026-06-16 15:09:22,24,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:09:36,26,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:09:49,28,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:11:18,34,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:11:18,36,Ô tô,0,Không rõ,Bình Thường
2026-06-16 15:11:24,40,Xe máy,0,Không rõ,Bình Thường
2026-06-16 15:11:42,42,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:25,5,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:26,15,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:28,16,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:30,19,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:31,11,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:31,24,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:33,20,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:46:33,26,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:34,27,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:35,9,Xe tải,0,Không rõ,Bình Thường
2026-06-17 13:46:35,30,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:35,31,Xe tải,0,Không rõ,Bình Thường
2026-06-17 13:46:36,7,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:37,32,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:38,34,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:38,10,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:44,6,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:45,3,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:50,8,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:46:54,44,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:46:54,1,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:46:55,42,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:46:58,51,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:46:59,52,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:47:00,53,Xe buýt,0,Không rõ,Bình Thường
2026-06-17 13:47:02,55,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:47:02,54,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:47:03,58,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:47:05,61,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:47:05,57,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:47:08,63,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:47:10,18,Ô tô,0,Không rõ,Bình Thường
2026-06-17 13:47:13,29,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:47:14,69,Xe máy,0,Không rõ,Bình Thường
2026-06-17 13:47:16,68,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:45,5,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:12:46,15,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:12:47,16,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:49,19,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:50,11,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:50,24,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:12:51,20,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:12:51,26,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:52,27,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:12:52,9,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:12:52,30,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:12:53,31,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:12:53,7,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:54,32,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:12:55,34,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:12:56,10,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:00,6,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:02,3,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:06,8,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:09,44,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:09,1,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:10,42,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:13:12,51,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:14,52,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:15,53,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:13:17,55,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:17,54,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:18,58,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:19,61,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:19,57,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:21,63,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:23,18,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:25,29,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:26,69,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:26,68,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:27,70,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:29,73,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:29,43,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:30,82,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:31,66,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:32,83,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:32,4,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:33,85,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:35,25,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:37,28,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:39,89,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:40,86,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:42,94,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:45,97,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:13:45,98,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:47,41,Ô tô,43,Không rõ,Bình Thường
2026-06-19 21:13:47,96,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:48,100,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:50,103,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:13:51,104,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:52,102,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:13:53,106,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:13:56,108,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:14:01,56,Ô tô,34,Không rõ,Bình Thường
2026-06-19 21:18:12,75,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:13,118,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:15,121,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:16,100,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:16,126,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:17,122,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:18,128,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:18,129,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:19,65,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:18:19,132,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:20,133,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:18:20,49,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:21,134,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:22,136,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:22,2,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:26,56,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:27,114,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:31,115,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:34,146,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:34,101,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:35,144,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:37,153,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:38,154,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:39,155,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:18:41,157,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:41,156,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:42,160,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:43,163,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:44,159,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:45,165,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:47,120,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:49,131,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:50,171,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:51,170,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:51,172,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:53,175,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:53,145,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:54,184,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:55,168,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:18:56,185,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:56,74,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:57,187,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:18:59,127,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:01,130,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:03,191,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:03,188,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:05,196,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:07,199,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:19:07,200,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:08,143,Ô tô,43,Không rõ,Bình Thường
2026-06-19 21:19:08,198,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:08,202,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:10,205,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:10,206,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:11,204,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:11,208,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:19:12,210,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:14,158,Ô tô,34,Không rõ,Bình Thường
2026-06-19 21:19:14,214,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:15,192,Ô tô,32,Không rõ,Quá Tốc Độ
2026-06-19 21:19:16,212,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:18,203,Ô tô,40,Không rõ,Quá Tốc Độ
2026-06-19 21:19:18,216,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:19:19,217,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:19,113,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:20,220,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:22,222,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:23,209,Ô tô,42,Không rõ,Quá Tốc Độ
2026-06-19 21:19:25,225,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:26,227,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:30,151,Ô tô,52,Không rõ,Bình Thường
2026-06-19 21:19:32,230,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:33,167,Ô tô,36,Không rõ,Bình Thường
2026-06-19 21:19:34,215,Ô tô,34,Không rõ,Quá Tốc Độ
2026-06-19 21:19:35,235,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:36,219,Ô tô,50,Không rõ,Quá Tốc Độ
2026-06-19 21:19:37,240,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:19:37,231,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:19:37,233,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:19:38,221,Ô tô,37,Không rõ,Quá Tốc Độ
2026-06-19 21:19:42,247,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:43,243,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:43,140,Ô tô,44,Không rõ,Bình Thường
2026-06-19 21:19:44,176,Ô tô,38,Không rõ,Bình Thường
2026-06-19 21:19:45,180,Ô tô,34,Không rõ,Bình Thường
2026-06-19 21:19:45,250,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:46,254,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:47,253,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:47,232,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:48,249,Xe máy,0,Không rõ,Bình Thường
2026-06-19 21:19:49,252,Xe buýt,0,Không rõ,Bình Thường
2026-06-19 21:19:49,257,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:50,258,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:51,259,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:52,256,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:19:52,186,Ô tô,38,Không rõ,Bình Thường
2026-06-19 21:19:52,262,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:53,263,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:19:54,264,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:55,265,Xe tải,0,Không rõ,Bình Thường
2026-06-19 21:19:57,149,Xe tải,33,Không rõ,Bình Thường
2026-06-19 21:19:57,166,Ô tô,44,Không rõ,Bình Thường
2026-06-19 21:19:57,177,Ô tô,37,Không rõ,Bình Thường
2026-06-19 21:19:58,218,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:58,223,Ô tô,22,Không rõ,Bình Thường
2026-06-19 21:19:58,228,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:58,229,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:58,234,Xe buýt,4,Không rõ,Bình Thường
2026-06-19 21:19:58,236,Ô tô,48,Không rõ,Bình Thường
2026-06-19 21:19:59,237,Ô tô,0,Không rõ,Bình Thường
2026-06-19 21:19:59,255,Ô tô,34,Không rõ,Bình Thường
2026-06-19 21:19:59,260,Ô tô,0,Không rõ,Bình Thường
